FORMAT:REFORMULATION					
[TEXT ID]	[TEXTE PRONONCÉ (FRANÇAIS (FRANCE))]	[TEXTE AFFICHÉ]	[PERSONNAGE]	[NOTES]	
tm_i2muwow3g0jqjwzv		Alors, où en êtes-vous de votre analyse fonctionnelle ?	Isabelle		
tm_ljk2ijrvq831dm7w		Nous avons défini deux fonctions principales et deux fonctions contraintes.	Marc		
tm_hjf9m6niriu4u7p5	La première fonction principale est Se déplacer dans l'air en suivant les ordres de la télécommande.	La première fonction principale est : <b>Se déplacer dans l'air en suivant les ordres de la télécommande</b>.	Marc		
tm_s6t3g7j3cjxrt7kh		Cela me paraît pertinent.	Isabelle		
tm_aolynwy1f24r01yu	La deuxième est : permettre au responsable du village de départ un accrochage sûr et rapide du paquet de médicament.	La deuxième est : <b>Permettre au responsable du village de départ un accrochage sûr et rapide du paquet de médicament</b>.	Marc		
tm_777jq4eovtlsmy7o	Et nous avons trouvé deux contraintes : Pouvoir se calibrer sur la fréquence de la télécommande, et Être capable de soulever 1 kg de médicaments.	Et nous avons trouvé deux contraintes : <b>Pouvoir se calibrer sur la fréquence de la télécommande</b>, et <b>Être capable de soulever 1 kg de médicaments</b>.	Marc		
tm_7kh4bz46p7wca0bh		Bon début !	Isabelle		
tm_u5nzjy6l5jkwwpmj		D'après ce que j'ai vu sur le terrain, il va falloir ajouter quelques contraintes.	Isabelle		
tm_dqi9q8dd5bcnvcww		Pour Gérard, la rivière peut devenir très brumeuse.	Isabelle		
tm_z49urb1taybp3upu		Il faudrait donc pouvoir utiliser le drone même si on ne le voit pas.	Isabelle		
tm_24f1e57bebdif5p7		Pour les équipes de tournée, il faudrait que le drone puisse être rangé dans une caisse de 50 cm de côté, et que cette caisse soit résistante à des chutes de cartons.	Isabelle		
tm_35jjp7kc7r9w8x6w		Le camion risque de la secouer un peu...	Isabelle		
tm_r6wcks027d5732hu		Nous allons rajouter ces trois fonctions.	Marc		
tm_eapkvfsrfjwqz7w5		Il faudrait peut-être aussi prévoir un critère de précision sur la zone d'atterrissage.	Isabelle		
tm_6mr7hwat3duir0pn		Quelque chose comme 1 mètre de marge ?	Isabelle		
tm_g6umqzxwhqk4vni7		La précision est justement un critère de valeur pour la fonction FP1.	Marc		
tm_4eg03on0nfc47gnb		Je vais la rajouter.	Marc		
tm_7f42nk4sjoebfwi5		D'autres points ?	Marc		
tm_x772mvxo41ugwsna		Non, je pense avoir dit toutes les idées que j'avais.	Isabelle		
tm_kdoblejvg4ghg774		Bon, bon... Dans ce cas, je retourne à mon analyse.	Marc		
tm_qgb2jl0bqla1pdx3		Isabelle, de retour des ses interviews dans les deux villages fait le point pour produire un cahier des charges du système.	APPRENANT		
tm_zqp0raiv774boxsb		Bonjour Marc !	Isabelle		
tm_m7waztppfsl2jp91		Donc notre premier cahier des charges est enfin fini !	Isabelle		
tm_m6c3aijdi2fkij68		Penses-tu que nous devons conduire des études de sécurité ?	Marc		
tm_vnq5nz3bcvw3538h		On ne risque pas grand-chose avec un drone.	Isabelle		
tm_6spir03q5yfs63xj		Ces études sont souvent couteuses en temps, et elles peuvent engloutir une grande partie du budget.	Isabelle		
tm_7u7nnzzwwiuzde7f		Oui, tu as peut-être raison.	Marc		
tm_x4vm6k6qqw9kfwiv		Choisissez la phrase la réponse la plus adaptée pour Marc	APPRENANT		
tm_34adt9cct4rh0802		OK, on laisse tomber	Marc		
tm_4cv77sv5wtrsj56n		Permets moi d’insister quand même.	Marc		
tm_q7ggaa0c8k5kytlq		Le drone va nous coûter sans doute plus de 2000€, et si on peut éviter de l’endommager grâce à une petite étude de sécurité, je pense que cela peut valoir la peine.	Marc		
tm_bjhrivmkmaxgelxl		On se limitera à traiter uniquement les évènements les plus critiques.	Marc		
tm_ktjol3hwip9827hf		Qu’en penses-tu ?	Marc		
tm_z75vci90mdxnfyg6		Ok, Ok va pour une petite étude de sécurité !	Isabelle		
tm_evi5bwcy1p3ooe19		Bon, je vais m’y lancer.	Marc		
tm_7mrka6wbjkm8hovo		Les études de sécurité sont utiles, même si le système n’est pas dangereux pour l’homme, car elles permettent d’anticiper le comportement du système dans des situations critiques, et d’éviter non seulement des dégâts humains, mais aussi des dégâts matériels.	APPRENANT		
tm_4aupub9nmo5e9x33	Les méthodes type barrière de protection, ou type AMDEC (Commentaire des Modes de Défaillances, de leurs Effets et de leur Criticité) seront vues dans vos cours de Sureté de fonctionnement en troisième année.	Les méthodes type barrière de protection, ou type AMDEC (Commentaire des Modes de Défaillances, de leurs Effets et de leur Criticité) seront vues dans vos cours de <b>sureté de fonctionnement</b> en troisième année.	APPRENANT		
tm_kp63l53mtfi31www	Les études de sécurité sont développées dans le System Safety Engineering du référentiel INCOSE.	"Les études de sécurité sont développées dans la partie ""<b>System Safety Engineering</b>"" du référentiel INCOSE."	APPRENANT		
tm_2beobrp4gyl0uxie		La scène se passe au bord de la rivière lors d’un essai en vol du drone. Le drone est en train de voler au-dessus de la rivière. Tout d’un coup, une forte rafale se déclenche. Le pilote perd le contrôle du drone qui part en vrille et tombe dans la rivière. Le drone disparait dans l’eau au bout de quelques secondes.	APPRENANT		
tm_pxm57lyhbckokrd6		Aurait-on pu éviter cet évènement redouté, c’est-à-dire la chute dans l’eau ? Oui, en réfléchissant au moyen pouvant être déployé en amont et en aval de l’évènement. Dans notre cas, en amont, cela serait la mise en œuvre d’un algorithme de stabilisation efficace dans le contrôleur logiciel du drone (PID) qui permettrait au drone de résister à des rafales de plus de 40 km/h. En aval, il faudrait protéger le drone avec une coque de protection insubmersible et l’équiper d’un GPS pour pouvoir le localiser et le récupérer en aval de la rivière.	APPRENANT		
tm_yfc89bs8ozzgfe4d		Les études de sécurité sont utiles, même si le système n’est pas dangereux pour l’homme, car elles permettent d’anticiper le comportement du système dans des situations critiques, et d’éviter non seulement des dégâts humains, mais aussi des dégâts matériels.	APPRENANT		
tm_8rnrp37x99tx5lby	Les méthodes type barrière de protection, ou type AMDEC (Commentaire des Modes de Défaillances, de leurs Effets et de leur Criticité) seront vues dans vos cours de Sureté de fonctionnement en troisième année.	Les méthodes type barrière de protection, ou type AMDEC (Commentaire des Modes de Défaillances, de leurs Effets et de leur Criticité) seront vues dans vos cours de <b>sureté de fonctionnement</b> en troisième année.	APPRENANT		
tm_2kxh1pzk6gegke5n			APPRENANT		
tm_8fjue8y0iqx8agay		Bien, nous avons identifié quelques fonctions principales et contrainte du système.	Marc		
tm_nl8d1enog9zsmlsb		Maintenant essayons de nous focaliser sur l’étude de sécurité et identifier les acteurs susceptibles d’en créer.	Marc		
tm_qivyh67gf12huste		La rivière avait été listée plus tôt, je crois que ça vaudrait le coup de creuser cette idée.	Marc		
tm_v9h2rpog5tbrrdja		Effectivement, nous devrions assurer la protection des médicaments et de l'électronique.	John		
tm_ecwm4w5lc1fas47k		L'eau ne doit en aucun cas rentrer en contact avec ces éléments.	John		
tm_mjxgaetwb2z3cnz9		Je suis d'accord avec toi !	Marc		
tm_ous5bxcwfqx9y9xl		Cela nous ajoute une contrainte et une fonction principale.	Marc		
tm_mhw7mcichjaf1tsw		En parlant de chute, le drone devrait peut-être résister à un impact avec le sol en cas d'erreur de pilotage ?	Mathilde		
tm_3yv72mim21pr82nj		La télécommande me fait penser à quelque chose d'autre :	John		
tm_hin1kvkzr5pgefh0		La dernière fois que j'ai essayé de bricoler un circuit téléguidé, mon système captait des signaux émis par un autre émetteur, et se comportait de manière aléatoire.	John		
tm_8n1rdxe4q8iqyawo		Pas si vite. Cela nous ajoute deux contraintes supplémentaires :	Marc		
tm_pni1nzwh02fwuol8	Résister à une chute de moins de 5m et Être fonctionnel même en cas d'interférence radio ou de brouillage.	<b>Résister à une chute de moins de 5m</b> et <b>Être fonctionnel même en cas d'interférence radio ou de brouillage</b>.	Marc		
tm_18al15a0lpuykm48	Je vais rajouter une autre contrainte vis-à-vis des batteries : Gérer le niveau d'énergie.	Je vais rajouter une autre contrainte vis-à-vis des batteries : <b>Gérer le niveau d'énergie.</b>	Marc		
tm_kx4vn9gi3fidv7ib		 Il vaudrait mieux éviter de tomber en panne au milieu de la rivière.	Marc		
tm_bonxsivczgy7pxz3		Bon, Je pense que nous pouvons compléter notre diagramme.	Marc		
tm_g1qx8ytrtb7qqxnl			APPRENANT		
tm_c1yv6lu01971qx7d		Alors cette étude de sécurité, ça avance ?	Isabelle		
tm_tn8hsy95ovo8qqbp		Oui, nous avons identifié plusieurs évènements redoutés.	Marc		
tm_gdhcyzu8e3h0oi9g		Mais en réfléchissant, je me demandais si on ne devait pas s’interroger aussi sur les aspects de cybersécurité.	Marc		
tm_gu54026x4kcgv9cx		Mais que vas-tu chercher encore ?	Isabelle		
tm_2pxj1nlaplcrvbxs		Tu as peur que notre drone se fasse pirater ?	Isabelle		
tm_4cnfm25m3elaisc8		Et pourquoi pas ?	Marc		
tm_j5xsxsfasi1q3bxa		Choisis ce qu'Isabelle vas dire :	APPRENANT		
tm_plfwkkfuugg1hl70		Non, désolé de te décevoir, mais nous n'avons pas le temps.	Isabelle		
tm_l4707g9vnw3bdrd1		Tu y tiens vraiment ?	Isabelle		
tm_ler5y7ya30vo477s		Oui, pour n’avoir rien à me reprocher plus tard.	Marc		
tm_a2by4kkh950k1ra8		OK, bon mais tu n’y passes pas plus d’une journée, sinon ça va finir par me coûter cher toutes ces études !!	Isabelle		
tm_i7n7t7a2vjsje9l6		"Le village voisin de Ramatowa est souvent en conflit avec ce dernier pour des questions séculaires liées aux zones de chasse et de pêche.
Un des habitants a entendu parler du projet drone ; il s’est renseigné sur le type d’émetteur acheté par l’équipe de la croix rouge et s’est acheté le même. Il se positionne aux abords de la rivière et au moment d’un des vols du drone en direction de Ramatowa, il émet des signaux de commande pour en prendre le contrôle et le ramener de son côté. Il récupère le drone et s’enfuit en courant."	APPRENANT		
tm_1bxhcgbd91cyfofb		Mince, on nous a volé notre drone...	Isabelle		
tm_0dgj4pu3deikfcc7		Forcément, nous n’avons mis aucune protection contre des attaques malveillantes.	Marc		
tm_3k7bh5gb6v5eifg5		Même pas un petit cryptage de l’émission.	Marc		
tm_m2r5fbz9gzpcaubp		Du coup, n’importe quel hacker moyennement compétent peut prendre le contrôle de notre drone.	Marc		
tm_7b1qyl0bn70dia33		Je t’avais proposé de faire une petite étude de cybersécurité, mais tu as refusé catégoriquement.	Marc		
tm_617e7fci4pi9nr8d		Ah Marc, je commence à regretter cette décision...	Isabelle		
tm_jzcnfo82kb8h3yr8		Alors Alice, ça se passe bien à l'université en ce moment ?	Isabelle		
tm_89gi8wfxeff27uvi		Oui, c’est génial et en plus c’est bientôt les vacances.	Alice		
tm_i4pwuhxyo3jhultr		Cool, tu vas pouvoir nous aider dans notre tournée.	Isabelle		
tm_l5uce8xa517xpkwx		Oh Maman, j’ai d’autres projets.	Alice		
tm_g16z1rmdbmadpo4h		Mais tu sais, cette année, il y a une nouveauté : on va utiliser des drones !	Isabelle		
tm_gd5l1nhrtpvq99z7		Des drones ?	Alice		
tm_tcxv7985efaup8fe		Top, mais pour quoi faire ?	Alice		
tm_lx66leawmdsu2u0s		Pour transporter des médicaments au-dessus d’une rivière.	Isabelle		
tm_6qi2bj39vwe242tn		Whaou ! Cool ! C'est trop ouf !	Alice		
tm_4yymm7rd32adsjl6		Là, je suis partante. Ils viennent d’où vos drones ?	Alice		
tm_27s3iksc6kp6kddb		On va les faire nous-même.	Isabelle		
tm_ag6syqprvksu0d8o		Tu as pensé à leur impact sur l’environnement ?	Alice		
tm_iy6dhvnr70qazoo3		Les drones ça fait du bruit et puis ça utilise beaucoup de batterie !	Alice		
tm_oxmbh4gaw3h76m4u		Mais d’où te vient ce souci de l’environnement ?	Isabelle		
tm_kuvbcmw4yht60e1r		Ce sont nos enseignants, ils sont de plus en plus sensibles aux enjeux écologiques, et ils nous en parlent à chaque occasion possible !	Alice		
tm_0f9fh89ac1v9rbl8		En ce moment, c’est notre prof de conception système qui nous fait un cours sur l’écoconception.	Alice		
tm_bgjvgodt7szdl46b		Remarque, tu as peut-être raison, on devrait regarder cela d’un peu plus près.	Isabelle		
tm_pv7k2016e9dw1oak		Bien sûr que j’ai raison, comme toujours.	Alice		
tm_1sy06vjsrw78uash		Et puis pense à l’image de marque de la Croix Rouge !	Alice		
tm_4h5i0koeiht0mc3s		C’est Marc qui va être content, je vais lui rajouter une étude de plus !	Isabelle		
tm_rw9kc9ftq9rwiy2m		À quoi servent les études d’éco-conception ?	APPRENANT		
tm_1fdhxmw4lzwqq88y		"Les études d’écoconception doivent être menées en amont au même titre que les études de sécurité et de cybersécurité. 

Elles ont toutes les trois un impact potentiel sur la conception du système. Dans le cas du drone, on peut imaginer d’utiliser des matériaux facilement recyclables pour l’armature (comme le bois) et des batteries intelligentes à très longue durée de vie."	APPRENANT		
tm_0o6rty3rphnmxjl3		Vous verrez ces notions si vous choisissez l’option ISI de la majeure SITA.	APPRENANT		
tm_z18b13gs55uehev6		"Les études d’écoconception doivent être menées en amont au même titre que les études de sécurité et de cybersécurité. 

Elles ont toutes les trois un impact potentiel sur la conception du système. Dans le cas du drone, on peut imaginer d’utiliser des matériaux facilement recyclables pour l’armature (comme le bois) et des batteries intelligentes à très longue durée de vie."	APPRENANT		
tm_qi1am9qzp3byz0i8		Dis-moi Marc, ça fait une heure que je réfléchis à notre étude de sécurité et au moyen pour le drone de résister à une chute dans la rivière.	John		
tm_qos6lknnsy7s5i1d		Et là, tout d’un coup, j’ai eu une idée.	John		
tm_kcilhlw7mkr7962m		On pourrait imaginer une sorte d’airbag pour drone.	John		
tm_wdh3aq6mutj3dyu7		Un truc spécialement conçu pour qu’à partir d’une certaine accélération verticale et en l’absence de toute commande, il se déclenche avant le choc et protège à la fois les médicaments et le drone !	John		
tm_a7k5y9md5r5uxa1f		Oui, le concept est intéressant.	Marc		
tm_ybcktlf0nda12y6g		Je me suis même dit que cela pourrait prendre la forme d’un ballon accroché sous le drone.	John		
tm_uyih2jgwdcxttvvo		Il s’ouvrirait dans les conditions précédentes, et prendrait la forme d’un parapluie renversé.	John		
tm_bcgepyo81u4si4ik		Intéressant, intéressant...	Marc		
tm_j4rror8n3jh6zpu3		Je suis sûr que cela n’existe pas encore. On pourrait même déposer un brevet.	John		
tm_qb699pfzkdri71e8		Oui, oui, oui.	Marc		
tm_c23csfco6odn7fe9		Écoute, John, je ne souhaite pas que tu perdes trop de temps sur ce sujet, mais je te propose d’aller voir Marjorie.	Marc		
tm_x6fe8bqi29eq0a4m		Elle est notre responsable sur toutes les questions de législation et de protection juridique.	Marc		
tm_3nzb9aa5wkikri5v		Raconte-lui ta trouvaille. OK ?	Marc		
tm_4ixnl3mnfnq1ga74		OK, Marc ! Je vais suivre ton conseil.	John		
tm_9r9vhoom5t0o8tfs		Marc a-t-il raison de conseiller à John d’aller voir Marjorie avant même d’avoir discuté de la faisabilité technique ?	APPRENANT		
tm_ce6b4a95uvwc1tln	Il est possible de déposer des brevets sur un concept non développé à condition d’avoir réalisé des schémas. Pour cela, il faut que le concept : Soit une invention autorisée par loi. Par example, les espèces végétales ou animales obtenues par croisement ne sont pas brevetables. Soit nouveau. Soit susceptible d'application industrielle. Ne doit pas découler de manière évidente de la technique connue par “l’homme du métier”	"Il est possible de déposer des brevets sur un concept non développé à condition d’avoir réalisé des schémas… 

Pour cela, il faut que le concept :
    _ Soit une <b>invention autorisée par loi</b> (Par example, les espèces végétales ou animales obtenues par croisement ne sont pas brevetables.)
    _ Soit <b>nouveau</b>
    _ Soit <b>susceptible d'application industrielle</b>.
    _ Ne doit pas découler de manière évidente de la technique connue par “l’homme du métier”"	APPRENANT		
tm_c1btadwxoh9oyf2y	Vous verrez cela en deuxième année dans le cours de Propriété Intellectuelle.	Vous verrez cela en deuxième année dans le cours de <b>Propriété Intellectuelle</b>.	APPRENANT		
tm_19xvuxmbggwiac7h	Il est possible de déposer des brevets sur un concept non développé à condition d’avoir réalisé des schémas. Pour cela, il faut que le concept : Soit une invention autorisée par loi. Par example, les espèces végétales ou animales obtenues par croisement ne sont pas brevetables. Soit nouveau. Soit susceptible d'application industrielle. Ne doit pas découler de manière évidente de la technique connue par “l’homme du métier”	"Il est possible de déposer des brevets sur un concept non développé à condition d’avoir réalisé des schémas… 

Pour cela, il faut que le concept :
    _ Soit une <b>invention autorisée par loi</b> (Par example, les espèces végétales ou animales obtenues par croisement ne sont pas brevetables.)
    _ Soit <b>nouveau</b>
    _ Soit <b>susceptible d'application industrielle</b>.
    _ Ne doit pas découler de manière évidente de la technique connue par “l’homme du métier”"	APPRENANT		
tm_0ywxu6b8tjuzxzua			APPRENANT		
tm_zu39q16xbpom825o		Oui, John, ton idée est assez originale.	Marjorie		
tm_xh48s2vqy5m80dem	La faisabilité technique n’est pas mon rayon, mais as-tu regardé si un système équivalant existait déjà ?	La faisabilité technique n’est pas mon rayon, mais as-tu regardé si un système équivalent existait déjà ?	Marjorie		
tm_92t21hyplvono4tk		J’ai regardé un peu sur internet et je n’ai rien trouvé.	John		
tm_bd88umv8h689f0yb		Ce n’est pas suffisant.	Marjorie		
tm_nqll6vzb0b1jvm8n		Il te faut aussi consulter les bases de données de l’INPI et d’autres bases encore pour être sûr que ce concept n’existe pas encore.	Marjorie		
tm_dcz25eqppltg20vf		Et si effectivement, je ne trouve rien ?	John		
tm_w3fac38auaacbinx		Alors, tu pourras protéger ton invention.	Marjorie		
tm_e1u9uudadptdv1cy		Et là, tu disposes de plusieurs moyens.	Marjorie		
tm_gn7jyocc7uzekq5q		C'est-à-dire ?	John		
tm_fre1arkm3hcig1p1		Une longue conversation sur les détails techniques des brevets plus tard...	APPRENANT		
tm_6g1yx1pm4mr72p27		Et pour conclure, saches que si tu veux aller jusqu’au bout de ton brevet, il nous faudra dépenser initialement 550 €, puis chaque année, il nous faudra de nouveau payer une petite somme qui augmentera à chaque fois pour maintenir le brevet.	Marjorie		
tm_2xjl09d3to7hisan		Tu as intérêt à être sûr que ça vaille le coup.	Marjorie		
tm_qneefqhkgzn7whol		Et d’ailleurs pourquoi tu souhaites qu’on dépose un brevet ?	Marjorie		
tm_js14n5hmx185i80u		La Croix Rouge n’a pas vocation à commercialiser des drones, je me trompe ?	Marjorie		
tm_pn2bzqzq1jqqaikx		Et d'autres moyens existent pour protéger cette invention.	Marjorie		
tm_9sydqu7kdwyv3w72		Euh, c’est vrai, c’est vrai, mais l’idée me paraissait tellement bonne…	John		
tm_wo6zkwdfvbybep4j		Mais d’un autre côté, c'est vrai qu'un brevet coûte un peu cher...	John		
tm_gw9p0isu609jielc		Je vais y réfléchir...	John		
tm_g69zj2w2fv7pumsg		Faut réfléchir, faut réfléchir...	John		
tm_2al3rey3ck5etpqw		Bonjour à tous !	Hubert		
tm_n2wbm13banhf4oce		Je vous ai réuni aujourd’hui pour décider officiellement du lancement, ou de l’abandon de notre projet de drone.	Hubert		
tm_4u102oj6klfl9y8p		J’ai bien relu votre cahier des charges et l’estimation budgétaire d’Isabelle.	Hubert		
tm_hclkwllklmp746wq		Je propose que Marc nous fasse un point sur la faisabilité technique et qu’Isabelle nous parle du budget nécessaire et des bénéfices attendus.	Hubert		
tm_nfd6my20uw0mjfry		Ensuite, nous déciderons ensemble de l’avenir de ce projet.	Hubert		
tm_44eyw25zlopwap1s		 À toi la parole Marc.	Hubert		
tm_pteqwvt4twpnd4is	Ici, Hubert introduit la réunion dans les règles de l’art. Il parle d'abord de l’objet de la réunion puis il décrit son déroulement. Il est parfois utile de faire un tour de table pour se présenter, mais dans le cas présent, tout le monde se connaît.	"Ici, Hubert introduit la réunion dans les règles de l’art.

Il parle d'abord de l’objet de la réunion puis il décrit son déroulement. Il est parfois utile de faire un tour de table pour se présenter, mais dans le cas présent, tout le monde se connaît."	APPRENANT		
tm_rxk5i13yrtyqjqr4		Ceci vous sera enseigné dans le cours de conduite de réunion, qui est normalement en deuxième année, dans la semaine de communication internationale.	APPRENANT		
tm_bso1msrbdh42ts1r		Bonjour à tous !	Marc		
tm_6d7doktagkm8eszj		Nous avons travaillé dur pour sortir un résultat rapidement.	Marc		
tm_qy5qvycn2kok4mjg		Je vais vous projeter un schéma récapitulant l’ensemble fonctionnel que nous pourrions retenir pour le drone.	Marc		
tm_x3i3stedvtf7fpyj		Cet ensemble fonctionnel a pris en compte plusieurs analyses, et notamment les résultats de nos analyses de sécurité, cybersécurité, impact sur l’environnement ainsi que le recueil de besoins auprès des parties prenantes.	Marc		
tm_fkddoj8rmlp3kfgj		Comme vous le voyez sur le schéma, le résultat est une pieuvre de 15 fonctions.	Marc		
tm_zs14mv5nu2h6crq2		 Leur faisabilité technique est établie, mais certaines risquent d’être très coûteuses et il nous faudra décider de priorités pour le développement.	Marc		
tm_6yd1nl7v4lw9audc		Je pense entre autres aux fonctions concernant la sécurité du système en cas de chute ou de perte de contrôle du drone.	Marc		
tm_hiannypsq8e4b56j		Pour la perte de contrôle, une solution logicielle nous paraît plus adaptée.	Marc		
tm_kr12tzznyhc4l0a1		Le drone devra pouvoir revenir à sa base s’il ne détecte plus aucune émission de la part de l’émetteur.	Marc		
tm_ojtueezd1rvs8len		Pour la chute dans la rivière, une structure renforcée et résistante à l’eau semble indispensable, mais où s’arrêter ?	Marc		
tm_8epbgqx3ds3wf6h0		Il faut trouver un compromis entre le choix des matériaux et la protection des hélices et de l’électronique.	Marc		
tm_y2u36cgvy2nofeoe		Les enjeux d'éco-conception sur le choix des matériaux pourraient aussi nous influencer.	Marc		
tm_3q8nmn4n0xuroxko		Par exemple, le choix d’une structure en bois facilement recyclable et biodégradable répond aux enjeux à la fois d’impact sur l’environnement et d’insubmersibilité.	Marc		
tm_obuyfb1aee1r8b1p		Bref, le coût de la structure peut aller du simple au triple, en fonction de nos priorités et de nos choix.	Marc		
tm_8bdncwiuwekdo0gi		C’est à toi Hubert de nous dire, par rapport aux enjeux stratégiques de notre association, ce que l’on doit prioriser !	Marc		
tm_rjgaztfw9w6rg7v1	Ici, Marc agit en bon ingénieur système. Il présente les fonctionnalités puis il challenge l’importance et la priorité de chacune d’entre elles en fonction des enjeux stratégiques de la Direction.	"Ici, Marc agit en bon ingénieur système. 

Il présente les fonctionnalités puis il challenge l’importance et la priorité de chacune d’entre elles en fonction des enjeux stratégiques de la Direction."	APPRENANT		
tm_r3afs6x9ohdy3bpi		Merci Marc, effectivement le budget tient une place importante dans notre projet.	Hubert		
tm_7cmkw4gg186fij5h		Mais il nous faut aussi considérer d’autres enjeux comme l’image de marque de notre association, l’aspect de modernité que l’on veut donner et aussi et surtout le bien-être de notre équipe.	Hubert		
tm_xs00yew2uxaxm0fy		Avant de prendre une quelconque décision, laissons Isabelle nous présenter les impacts budgétaires et le coût en ressources humaines. À toi Isabelle.	Hubert		
tm_akrzsfsb6l6ejs7g		À toi Isabelle !	Hubert		
tm_fagt457bomqs4rob		Merci Hubert.	Isabelle		
tm_wlifr4tljsw9cm06		Et merci à Marc d’avoir fourni autant d’éléments en si peu de temps.	Isabelle		
tm_zy5sijt55djtruls		Grâce aux données fournies, nous avons pu faire ensemble une estimation du coût de notre drone dans la configuration basique.	Isabelle		
tm_68joqhyip4bqsyt7		Marc et moi sommes d’accord pour retenir toutes les fonctions principales présentes sur notre pieuvre fonctionnelle.	Isabelle		
tm_avwsk7cfbuahy1mo		Dans la configuration de base, nous avons aussi rajouté les fonctions contraintes de 1 à 5 pour que le drone puisse résister à minima aux déstabilisations multiples dues au vent et au sol et transporter une charge d'un kg.	Isabelle		
tm_e8q6cbwtdiqgepmx		Cette version basique nous coûterait en première estimation 1000 € :	Isabelle		
tm_6odzlqmwex6eezx7		300 € de matériel,	Isabelle		
tm_3cj0mwmh0zz84vl9		 et 700 € en ressources humaines, correspondant au travail d’un de nos bénévoles spécialiste en drone ; plus dix jours de travail de Marc et Mathilde qui se sont portés volontaires pour cette tâche.	Isabelle		
tm_yh9wr6ue9gmwfb7v		Ensuite, plusieurs niveaux de sécurité sont possibles :	Isabelle		
tm_g4vbffag5gciu8f5	Si nous voulons uniquement protéger notre drone en cas de chute, il faut prendre en compte les fonctions contraintes F C 6 et F C 7	Si nous voulons uniquement protéger notre drone en cas de chute, il faut prendre en compte les fonctions contraintes FC6 et FC7	Isabelle		
tm_kb1kkc07k55aiavi		La nouvelle structure insubmersible et résistante aux chutes de 10 m nous coûtera le prix du drone dans la version basique.	Isabelle		
tm_t71c99hqtp3r6wtr		De fait, nous doublons le prix du drone et passons à 2000 €.	Isabelle		
tm_o5rljsi6tagb45kl		Si nous voulons franchir un niveau de sécurité supplémentaire et pouvoir récupérer le drone facilement, il nous faut rajouter les fonctions contraintes FC8 et FC9.	Isabelle		
tm_pdkiuwqlwmsiz21j		Ceci implique le développement d’une application logicielle Android, ou son achat, pour suivre le déplacement du drone sur une carte.	Isabelle		
tm_b1kox6cvvxukvqxt		Cela rajoute aussi du code dans le processeur du drone et un GPS.	Isabelle		
tm_6s872f08bzfcvyw6		Il faut compter 800 € supplémentaires.	Isabelle		
tm_8gndsz1wopu24qo8		Pour les fonctions de protection contre le piratage, nous pouvons mettre en place des émissions radio cryptées dont le cout est peu élevé de l’ordre de 200 €.	Isabelle		
tm_xhdokto87qpqhif1		Pour l’impact sur l’environnement, nous allons nous concentrer sur l’achat de batteries recyclables et sur une structure en bois très résistante.	Isabelle		
tm_mnexmaxjzx7bqa6j		Comme précédemment, le surcout est négligeable, de l’ordre de 200 €.	Isabelle		
tm_hte4dro5gebujowy		Pour résumer, le coût de ce drone va de 1000 € à 3200 €, selon les options retenues.	Isabelle		
tm_zk376cgluzn8kphm		Quant à la durée du projet, Marc et moi l’avons estimé à huit mois, découpés en plusieurs phases que nous devons affiner.	Isabelle		
tm_2g59uz2lfpq9l3z8		Nous avons aussi travaillé sur une première identification des risques.	Isabelle		
tm_e3geti2yhlqyq8h7		 Je peux la projeter si tu le souhaites ?	Isabelle		
tm_yo5z7mj9v1v26dbs		Choix : choisis une option.	APPRENANT		
tm_5zddp3xnmp6xqvl9		Non, je te fais confiance.	Hubert		
tm_3t1jc7bfeqy632pe		Oui, avec plaisir.	Hubert		
tm_myaz42p24fyxrubv	Cet accord sur la planification et le budget entre Marc et Isabelle est très important. Il est essentiel que le chef de projet et l’ingénieur système aient la même vision de la complexité du projet et du budget associé. Une coordination étroite entre les deux est donc nécessaire.	"Cet accord sur la planification et le budget entre Marc et Isabelle est très important. 

Il est essentiel que le chef de projet et l’ingénieur système aient la même vision de la complexité du projet et du budget associé. Une coordination étroite entre les deux est donc nécessaire."	APPRENANT		
tm_gti0ojt7axf9kpps	La gestion des risque correspond à la partie Risk Management Process du référentiel INCOSE	"La gestion des risque correspond à la partie ""<b>Risk Management Process</b>"" du référentiel INCOSE"	APPRENANT		
tm_l2g21j5sge97i0ut		Le voici.	Isabelle		
tm_21iv1o2h42zgm9pw		Les trois risques majeurs sont la commande des composants, les conditions climatiques lors des tests, la casse de certains composants pendant les tests.	Isabelle		
tm_oqcll82i4cgomn8a		La commande des composants parce que notre système administratif est un peu lourd et le temps d'acheminement de certains matériels peut être assez long.	Isabelle		
tm_1u156elwwc1nm7wd		Notamment les moteurs et les contrôleurs de drone.	Isabelle		
tm_box1vdd57ykv3x6r		Les conditions climatiques sont un risque, car nous arrivons dans la période des pluies et une pluie diluvienne nous empêchera de faire les tests à l’extérieur.	Isabelle		
tm_1ql8k4s9mobd2492		Enfin, la casse des composants, car il n’est pas exclu de fausses manœuvres pendant les essais, surtout pendant les tests de solidité.	Isabelle		
tm_5z4nl8h2sye5a65k		On aura certainement des ailes cassées et des moteurs grillés.	Isabelle		
tm_0nhdavq8hwjyyf9r		Qu’avez-vous prévu pour atténuer ces risques ?	Hubert		
tm_o1exz2jnfivi0sjj		Et bien, pour les composants, nous commanderons les composants les plus critiques dès la fin de cette semaine si le projet est approuvé.	Isabelle		
